,name,location
11033,영등포역점,서울특별시 영등포구 영신로20길 4영등포동
11034,영등포영신점,서울특별시 영등포구 영등포로36길 3(영등포동4가)
11035,영등포영일점,서울 영등포구 영등포동618-216
11036,영등포정원점,서울특별시 영등포구 영중로 591층(영등포동6가)
11037,영등포타임스퀘어점,"서울특별시 영등포구 영중로 15 타임스퀘어(영등포동4가, 타임스퀘어)"
11038,영등포푸르지오점,서울특별시 영등포구 도신로29길 28 영등포푸르지오상기동 1층 103호(영등포동 대우드림타운)
11039,영등포필링크점,서울특별시 영등포구 영등포로 272
11040,영등포한강성심병원점,"서울특별시 영등포구 국회대로56길 19, 1층(영등포동7가)"
11041,예술의전당점,서울특별시 서초구 서초동반포대로 42
11042,오금동양점,서울특별시 송파구 오금로35길 43-41층 1호
11043,오금미소점,서울특별시 송파구 마천로 70
11044,오금본점,서울특별시 송파구 위례성대로180(오금동)
11045,오금일오삼점,서울특별시 송파구 양재대로72길 81층(오금동)
11046,오금현대점,서울특별시 송파구 오금로 35길18(오금동)
11047,오류대로점,서울특별시 구로구 경인로 170
11048,오류동선점,서울시 구로구 오리로 86(오류동)
11049,오류삼거리점,서울특별시 구로구 고척로 21층(오류동)
11050,오류역점,서울시 구로구 경인로 20길9(오류동)
11051,오류점,"서울특별시 구로구 고척로52 (오류동, 한신플러스타운)"
11052,오벨리스크점,서울 마포구 도화동555 오벨리스크 상가 112호
11053,오장동호점,서울특별시 중구 동호로 3391층 101호(오장동)
11054,오토갤러리점,서울특별시 서초구 양재대로11길36  (양재동)
11055,옥수2호점,서울특별시 성동구 한림말3길16 1층
11056,옥수점,서울특별시 성동구 독서당로218 삼성아파트 상가 1층
11057,올림픽공원점,서울특별시 송파구 위례성대로 12길7(방이동)
11058,올림픽병원점,서울특별시 송파구 백제고분로283
11059,올림픽점,서울특별시 송파구 양재대로1222(방이동)
11060,왕십리대로점,서울특별시 성동구 왕십리로 2891층(행당동)
11061,왕십리도선점,서울특별시 성동구 왕십리로24길 17-1도선동
11062,왕십리센트라스2호점,서울특별시 성동구 왕십리로 410일대 J동 1층 125호(하왕십리동)
11063,왕십리센트라스점,"서울특별시 성동구 왕십리로 410C동 101호(하왕십리동,센트라스)"
11064,왕십리이스타빌점,서울 성동구 왕십리로309
11065,왕십리제일점,서울 성동구 하왕십리동 무학봉15가길7
11066,왕십리텐즈힐점,"서울특별시 성동구 마장로 137 텐즈힐402동 117호, 118호(상왕십리동)"
11067,외대경희점,서울 동대문구 이문동이문로9나길 6-14 102호
11068,외대대로점,서울특별시 동대문구 이문로130  (이문동)
11069,외대미니점,"서울특별시 동대문구 이문로9길 105(이문동, 1층 103호)"
11070,외대앞역점,서울특별시 동대문구 이문동82-13
11071,외대점 B,서울특별시 동대문구 이문로112  (이문동)
11072,외대한남점,서울 동대문구 이문동회기로25길 133
11073,용강점,서울시 마포구 대흥로36 (용강동)
11074,용답본점,서울특별시 성동구 천호대로 286
11075,용답어반점,서울특별시 성동구 용답동자동차시장1길 39
11076,용두사거리점,"서울특별시 동대문구 왕산로 681층 102호(용두동 119-1,2번지, 용운빌딩)"
11077,용두역점,서울특별시 동대문구 천호대로 151
11078,용마공원2호점,서울특별시 중랑구 용마산로 4711층(망우동)
11079,용마공원점,서울 중랑구 망우동403-46
11080,용마초교점,서울특별시 광진구 천호대로117길 54(중곡동)
11081,용문제일점,서울특별시 용산구 새창로14길 17(용문동)
11082,용산2가동산점,서울특별시 용산구 소월로20길 70용산동2가
11083,용산동자점,서울특별시 용산구 후암로57길 31
11084,용산리첸시아점,"서울특별시 용산구 백범로 341원효로1가, 리첸시아 용산"
11085,용산만리재점,서울특별시 용산구 만리재로 164
11086,용산서계점,서울특별시 용산구 만리재로24길47
11087,용산서부이촌점,"서울특별시 용산구 이촌로14길 11-6제1동 제1층 101호(이촌동, 이촌시범아파트)"
11088,용산아이파크몰점,서울특별시 용산구 한강대로23길 5517 (한강로3가)아이파크몰 3층 980호
11089,용산아크로타워점,"서울특별시 용산구 백범로 90길 26문배동, 용산아크로타워"
11090,용산용문점,서울특별시 용산구 효창원로 117(용문동)
11091,용산원효점,서울특별시 용산구 원효로 55원효로4가
11092,용산웰츠타워점,"서울특별시 용산구 백범로90길 90,105, 106호(문배동)"
11093,용산이안점,서울특별시 용산구 청파로 205-26대우이안3차 301-101
11094,용산전자상가점,서울특별시 용산구 청파로 774동 1층 112호 (원효전자상가)
11095,용산파크타워점,"서울특별시 용산구 서빙고로67 (용산동5가, 파크타워아파트)상가 B18-1"
11096,용산해방촌점 B,서울시 용산구 신흥로57용산동2가
11097,용산후암점,서울특별시 용산구 두텁바위로47 (후암동)
11098,용산후암진흥점,서울특별시 용산구 후암로 291층 편의점 (후암동)
11099,우림난우점,서울특별시 관악구 난곡로24길 11층(신림동)
11100,우이유원지점,서울특별시 강북구 삼양로 685
11101,워커힐점,서울 광진구 광장동아차산로 630
11102,원자력병원점,"서울특별시 노원구 노원로75  (공릉동, 원자력병원)"
11103,원효점,서울특별시 용산구 이촌로 11층 102호(한강로3가)
11104,월계교육촌점,서울특별시 노원구 월계로44길 511층(월계동)
11105,월계초안점,서울특별시 노원구 덕릉로60길 234
11106,월곡동덕여대점,서울특별시 성북구 화랑로11길 351층(하월곡동)
11107,월곡동아점,서울시 성북구 상월곡동 장월로 1길27(50-6)
11108,월곡삼양점,서울특별시 성북구 오패산로17길40(하월곡동)
11109,월곡우남점,"서울특별시 성북구 화랑로15길 4상가 103, 104호"
11110,월곡주민센타점,서울특별시 성북구 하월곡동오패산로98 103
11111,월곡타운점,서울특별시 성북구 오패산로4길 42
11112,월곡화랑로점,서울특별시 성북구 하월곡동화랑로 59  2층
11113,위례스퀘어점,"서울특별시 송파구 위례광장로 188제1층 114호(장지동, 아이온스퀘어)"
11114,위례아이파크1호점,"서울특별시 송파구 위례광장로 136상가 E-109호(장지동, 위례아이파크1차)"
11115,위례아이파크2호점,서울특별시 송파구 위례광장로 230B-121호
11116,은천로점,서울특별시 관악구 은천로 79-1
11117,은천점,"서울특별시 관악구 봉천로 3351층(봉천동 950-25, 950-26)"
11118,은평구산점,서울특별시 은평구 서오릉로 123역촌동
11119,은평대조점,서울특별시 은평구 통일로71가길 1(대조동)
11120,은평불광점,서울특별시 은평구 연서로 34길 12불광동
11121,은평산새마을점,서울특별시 은평구 가좌로 3351층(신사동)
11122,은평상림마을점,서울특별시 은평구 진관3로70(진관동)
11123,은평선정점,서울특별시 은평구 갈현로19길 17 명신샤인빌101호
11124,은평수색점 B,서울특별시 은평구 은평터널로 25수색동
11125,은평수정점,서울특별시 은평구 갈현로 2071층
11126,은평신사행운점,서울특별시 은평구 갈현로1길 24-1
11127,은평역촌동점,서울특별시 은평구 갈현로 11길 25역촌동
11128,은평연세병원점,서울특별시 은평구 연서로 1831층
11129,은평응암점,서울특별시 은평구 응암동111-42
11130,은평증산점 B,서울특별시 은평구 중산서길 159증산동
11131,은평진관점,서울시 은평구 진관2로 111-7진관동
11132,은평청구점,서울특별시 은평구 통일로83길 61층(갈현동
11133,은평푸르지오점,서울특별시 은평구 진관4로 17은평뉴타운상림마을 117호
11134,은평헤센점,서울특별시 은평구 통일로 1020L101호
11135,을지로광희점,서울특별시 중구 을지로 2581층
11136,을지로넥서스점,서울특별시 중구 을지로20길12  (인현동1가)
11137,을지로입구상가점,서울시 중구 을지로54-1 B1-61
11138,을지로지하상가점,서울특별시 중구 을지로3가을지로 지하 131
11139,을지스타몰점,"서울특별시 중구 을지로 88, 대현프리몰을지스타몰 376호(을지로2가)"
11140,응암2호점,서울시 은평구 응암동 340응암동
11141,응암3호점,서울시 은평구 백련산로 85응암동
11142,응암백련산점,서울특별시 은평구 응암로14길 221층
11143,응암서부점,서울시 은평구 은평로 145응암동
11144,응암서희점,"서울특별시 은평구 응암로 152응암동, 1층 1호"
11145,응암스타점,서울특별시 은평구 은평로8길 181층(응암동)
11146,응암은평로점,서울시 은평구 은평로 9길 14-1응암동
11147,응암제일점,서울특별시 은평구 가좌로10길 29
11148,응암중앙점 B,서울특별시 은평구 가좌로 7길 6응암동
11149,응암푸르지오점,서울시 은평구 백련산로 143-1응암동
11150,이대1호점,"서울특별시 서대문구 신촌역로 131층(대현동, 세오빌딩)"
11151,이대역점,서울특별시 마포구 대흥로30길14 (염리동)
11152,이대정문점,서울특별시 서대문구 이화여대길 371층(대현동)
11153,이대APM점,서울특별시 서대문구 이화여대3길 61층(대현동)
11154,이레면목점,서울 중랑구 면목동89-31
11155,이문경희점,서울시 동대문구 이문로58(휘경동) 1층
11156,이문대림점,서울특별시 동대문구 신이문로 27-71층 (이문동)
11157,이문대화점,서울특별시 동대문구 천장산로31  (이문동)
11158,이문로삼거리점,서울시 성북구 석관동 돌곶이로8길 5  1층
11159,이문통일점,"서울특별시 동대문구 이문로86 101호(이문동, 민족통일대통령리빙텔)"
11160,이수남성점,서울특별시 동작구 동작대로 33길7 (사당동)
11161,이촌2호점,"서울특별시 용산구 이촌로248 (이촌동, 한강맨션)"
11162,이촌점,"서울특별시 용산구 이촌로245 (이촌동, 로얄상가)"
11163,이태원2호점,서울특별시 용산구 우사단로46 (이태원동)
11164,이태원점,서울특별시 용산구 녹사평대로26길30 (이태원동)
11165,이태원중앙점,서울특별시 용산구 이태원동212-24
11166,이태원청화점,서울특별시 용산구 보광로 951층
11167,인덕대후문점,"서울특별시 노원구 초안산로2라길 1 ,1층(월계동)"
11168,일원대청점,서울특별시 강남구 일원로 3길42 (일원동)
11169,자양3호점,서울 광진구 자양동635 1층
11170,자양강변점,서울특별시 광진구 자양동뚝섬로54길 46 1층
11171,자양본점,서울특별시 광진구 자양번영로11길 351층(자양동)
11172,자양삼희점,"서울특별시 광진구 뚝섬로 552 삼희빌딩107호, 108호 (자양동)"
11173,자양으뜸2호점,서울 광진구 자양동627-2번지
11174,자양으뜸점,서울 광진구 자양동236-116 1층
11175,자양점,서울 광진구 자양3동580-9
11176,자양정말공원점,서울특별시 광진구 뚝섬로49길 11-11층(자양동)
11177,자양한강점,서울특별시 광진구 자양번영로 201층(자양동)
11178,자양행복점,서울 광진구 자양동자양로3길 26
11179,잠실1호점,서울특별시 송파구 백제고분로127 (잠실동)
11180,잠실3호점,서울특별시 송파구 석촌호수로94(잠실동)
11181,잠실갤러리아점,서울특별시 송파구 올림픽로 212갤러리아팰리스 A동 1층 102호
11182,잠실고분로점,"서울특별시 송파구 백제고분로19길 18,1층"
11183,잠실광장점,"서울특별시 송파구 삼전로 9길6 (잠실동, 바우하우스)"
11184,잠실교통회관점,서울 송파구 올림픽로319 서울시교통회관건물
