loc1,loc2,name,location
서울,중구,GS25상공회의소점,"서울 중구 세종대로39, 지하1층 (남대문로4가 45, 상공회의소회관)"
전북,완주군,GS25상관IC점,전북 완주군 상관면 춘향로4462(죽림리 250-2)
경남,창원시,GS25상남교보점,경남 창원시 성산구 중앙대로104 (상남동 78-3)
경남,창원시,GS25상남네스트점,경남 창원시 성산구 마디미로38번길11 (상남동 25)
경남,창원시,GS25상남대동점,"경남 창원시 성산구 마디미로21번길11, 1층 105호(상남동 11-4)"
경남,창원시,GS25상남모아점,"경남 창원시 성산구 마디미로43번길10, 1층 106호(상남동 22-4, 모아엔터몰)"
경남,창원시,GS25상남미광(신)점,"경남 창원시 성산구 마디미로64번길1 (상남동 31-5, 미광빌딩)"
경남,창원시,GS25상남번영점,경남 창원시 상남동 34-1 서울메디칼103
경남,창원시,GS25상남시장점,"경남 창원시 성산구 마디미로39, 101호(상남동 21-1)"
경남,창원시,GS25상남오거리점,경남 창원시 상남동 성산구 단정로 42
경남,창원시,GS25상남제일점,"경남 창원시 성산구 마디미로9번길4, 104,105호(상남동 12-1, 삼원회관)"
경남,창원시,GS25상남조이점,"경남 창원시 성산구 마디미로56번길2, 103호(상남동 34-6, 조이럭빌딩)"
경남,창원시,GS25상남지원점,경남 창원시 성산구 마디미로16번길11(상남동 14-1)
경남,창원시,GS25상남행복점,경남 창원시 상남동 성산구 단정로 58번길 9-2
충북,청주시,GS25상당구청점,"충북 청주시 상당구 직지대로879(우암동 322-3, 해든마루빌딩)"
충북,청주시,GS25상당내덕점,충북 청주시 상당구 중앙로176-2(내덕1동 284-3)
경기,성남시,GS25상대원3호점,경기 성남시 중원구 금상로26-1 (상대원동 2978-5)
경기,성남시,GS25상대원스타점,"경기 성남시 중원구 희망로388, 1층(상대원2동 2995-30)"
경기,성남시,GS25상대원월드점,"경기 성남시 중원구 박석로49번길17, 101호 (상대원동 1466, SK하이빌)"
경기,성남시,GS25상대원제일점,"경기 성남시 중원구 희망로392번길13, 1층 101호(상대원2동 2992-35)"
경남,진주시,GS25상대중앙점,경남 진주시 선학산길106-1(상대1동 507)
경남,진주시,GS25상대한보점,경남 진주시 대신로243번길23(상대2동 308-10)
경남,진주시,GS25상대현대점,경남 진주시 모덕로150번길2-2(상대1동 201-11)
서울,동작구,GS25상도건영점,"서울 동작구 만양로26, 상가동 2층 211호 (상도2동 414, 건영아파트)"
서울,동작구,GS25상도골드점,"서울 동작구 양녕로26길52, 1층 전체 (상도동 215-11, 필하우스)"
서울,동작구,GS25상도동신점,"서울 동작구 장승배기로57, 1층 (상도2동 182-8)"
서울,동작구,GS25상도등용점,"서울 동작구 상도로15길73, 1층 (상도2동 361-154)"
서울,동작구,GS25상도래미안점,"서울 동작구 상도로37길76, 1층 (상도동 486, 리치타운)"
서울,동작구,GS25상도맨션점,"서울 동작구 성대로189, 1층 (상도동 202-176)"
서울,동작구,GS25상도모아점,"서울 동작구 상도로41가길15, 1층 (상도1동 660-1, 모드모아세탁소)"
서울,동작구,GS25상도미래점,"서울 동작구 상도로60가길12, 1층(상도동 126-86)"
서울,동작구,GS25상도상현점,"서울 동작구 상도로56길5, 102,103호 (상도1동 491)"
서울,동작구,GS25상도성대점,서울 동작구 성대로62(상도3동 259-16)
서울,동작구,GS25상도소망점,서울 동작구 상도로37길8 (상도1동 765)
서울,동작구,GS25상도스위트점,"서울 동작구 상도로15길13, 1층 (상도동 351-7)"
서울,동작구,GS25상도스카이점,"서울 동작구 성대로10길56, 1층 (상도동 279-275)"
서울,동작구,GS25상도아람2호점,서울 동작구 국사봉8길77 (상도동 301-40)
서울,동작구,GS25상도아람점,"서울 동작구 국사봉1길149, 1층 (상도동 289)"
서울,동작구,GS25상도약수점,"서울 동작구 장승배기로1, 1층(상도4동 208-14)"
서울,동작구,GS25상도엠코점,"서울 동작구 상도로346-2, (401동B-404호) (상도1동 533, 상도엠코타운애스톤파크)"
서울,동작구,GS25상도역점,"서울 동작구 상도로293, 1층 (상도1동 793-1, 몽블랑베이커리)"
서울,동작구,GS25상도예빈점,서울 동작구 상도로162(상도2동 185-1)
서울,동작구,GS25상도장안점,"서울 동작구 상도로37길48, 1층 (상도1동 268-1)"
서울,동작구,GS25상도제일점,"서울 동작구 만양로2길70, 1층 (상도동 2-24)"
서울,동작구,GS25상도중앙점,서울 동작구 상도로13길10 (상도동 327-8)
서울,동작구,GS25상도초교점,"서울 동작구 성대로29길79, 지하1층(상도4동 238)"
서울,동작구,GS25상도타운점,"서울 동작구 매봉로59, 1층 (상도1동 509-1)"
서울,동작구,GS25상도터널점,서울 동작구 양녕로279(상도1동 622)
서울,동작구,GS25상도트레지움점,"서울 동작구 상도로30길40, 상가 111호 (상도동 535, 트레지움아파트)"
경북,포항시,GS25상도해피점,경북 포항시 남구 중흥로61번길16 (상도동 584-18)
서울,동작구,GS25상도행운점,"서울 동작구 국사봉1길81, 1층 (상도동 307-13)"
전북,정읍시,GS25상동대로점,전북 정읍시 상신경1길1(상동 255-92)
경기,부천시,GS25상동디아뜨점,"경기 부천시 원미구 길주로77번길19-45, 118호 (상동 530-1, 디아뜨갤러리)"
경기,부천시,GS25상동메가점,"경기 부천시 원미구 상동로90, 105호 (상동 541-1, 메가플러스빌딩)"
경기,부천시,GS25상동모건점,"경기 부천시 원미구 길주로81, 1층 121호(상3동 534-9)"
경기,부천시,GS25상동목련마을점,"경기 부천시 원미구 신상로91, 상가 101호 (상2동 589-1, 목련마을)"
경기,부천시,GS25상동뱅뱅점,"경기 부천시 원미구 송내대로265번길85, 119호 (상3동 535-1, 뱅뱅프라자)"
경기,부천시,GS25상동본점,"경기 부천시 조마루로85번길7-5, 1층 (상동 556-4)"
경기,부천시,GS25상동부일점,"경기 부천시 원미구 부일로119, 1층 106~107호(상2동 615-6)"
경기,부천시,GS25상동삼익점,"경기 부천시 원미구 장말로102, 상가동 123124호 (상1동 395, 상동반달마을)"
경기,부천시,GS25상동새롬점,"경기 부천시 상동로69, 103호 (상동 544-11, 새롬프라자15차)"
경기,부천시,GS25상동서해점,"경기 부천시 원미구 소향로25, 상동..7 서해프라자 106, 107호 (상2동 546-6, 서해프라자)"
경기,부천시,GS25상동석천로점,"경기 부천시 석천로25번길56, 1층 코너상가 (상동 443-7)"
경기,부천시,GS25상동세종점,"경기 부천시 원미구 조마루로105, 1층 103호 (상동 559-3, 세종프라자)"
경기,부천시,GS25상동스타점,"경기 부천시 상이로39번길29, 1층 (상동 604-1)"
경기,부천시,GS25상동신라점,"경기 부천시 원미구 부일로191번길35, 상가 121호,122호 (상1동 399, 반달마을신라)"
경남,거제시,GS25상동아델하임점,"경남 거제시 고현천로227, 101호 (상동동 307, 상동청목아델하임)"
경기,부천시,GS25상동아크로텔점,"경기 부천시 원미구 부일로205번길54, 120호 (상1동 402-1, 상동아크로텔)"
경기,부천시,GS25상동에이스점,"경기 부천시 원미구 도약로29, 104호(상3동 523-8, 에이스프라자)"
경기,부천시,GS25상동자이점,"경기 부천시 원미구 조마루로52, 상가 104호 (상2동 571-1, 백송마을)"
경기,부천시,GS25상동타운점,"경기 부천시 원미구 소향로37번길31-7, 108호(상2동 545-11, 상동타운)"
경기,부천시,GS25상동파크점,"경기 부천시 원미구 부일로277, 1층 (상동 319-32)"
경기,부천시,GS25상동팰리스점,"경기 부천시 장말로216번길52, 1층 (상동 245-15)"
경기,부천시,GS25상동푸른점,"경기 부천시 원미구 송내대로205번길34-1, 1층(상2동 564-11)"
경기,부천시,GS25상동한림점,"경기 부천시 원미구 소향로37번길31-15, 102호(상2동 545-9, 한림프라자)"
경기,부천시,GS25상동현대점,"경기 부천시 조마루로84 (상동 570-1, 하얀마을현대아이파크)"
경기,부천시,GS25상동현해점,"경기 부천시 원미구 상동로105, 109호 (상3동 534-5, 현해프라자)"
경기,안산시,GS25상록구룡로점,"경기 안산시 상록구 구룡로5, 1층 (일동 601-22)"
경기,안산시,GS25상록본오로점,"경기 안산시 상록구 본오로42, 101,102호 (본오동 720-7)"
경기,안산시,GS25상록본원길점,"경기 안산시 상록구 본원로61, 101호 (본오1동 866-9)"
경기,안산시,GS25상록부곡점,"경기 안산시 상록구 부곡로156, 101호 (부곡동 647-17)"
경기,안산시,GS25상록수역점,"경기 안산시 상록구 석삼말로13, 103호,104호 (일동 667-7)"
경기,안산시,GS25상록신안점,"경기 안산시 상록구 샘골로130, 101호 (본오동 871-7)"
경기,안산시,GS25상록우성점,"경기 안산시 상록구 본오로133, 상가 129호,130호 (본오3동 872-20, 우성)"
서울,강남구,GS25상록타운점,"서울 강남구 언주로98길28, 1층 (역삼1동 703)"
서울,종로구,GS25상명대점,서울 종로구 홍지문2길16(홍지동 62-5)
충남,천안시,GS25상명대정문점,"충남 천안시 동남구 상명대길25, 1층 소매점 (안서동 321-34, 부광빌딩)"
서울,종로구,GS25상명사랑점,"서울 종로구 세검정로230, 1층(홍지동 94-2)"
경북,구미시,GS25상모센타점,경북 구미시 상사서로10길21 (상모동 539-3)
경북,구미시,GS25상모원룸점,"경북 구미시 상모로5길1 (상모동 18-8, 제네스타운)"
경북,구미시,GS25상모중앙점,경북 구미시 상사서로11길3(상모동 9-2)
경북,구미시,GS25상모해오름점,경북 구미시 상모로4길27 (상모동 35-1)
광주,서구,GS25상무GS점,"광주 서구 상무시민로96, 1층 102호 (치평동 1217-10, 종산타워)"
광주,서구,GS25상무계수점,광주 서구 계수로52 (쌍촌동 1319)
광주,서구,GS25상무디오빌점,"광주 서구 시청로41 (치평동 1238-1, 디오빌)"
광주,서구,GS25상무리채점,"광주 서구 시청로13 (치평동 1258-5, 상무리채2차)"
광주,서구,GS25상무본점,"광주 서구 상무중앙로78번길5-2, 1층 전부 (치평동 1217-8, 다산빌딩)"
광주,서구,GS25상무사랑점,광주 서구 상무평화로137(치평동 1262-1)
광주,서구,GS25상무센트럴점,"광주 서구 시청로77, 1층 102호 (치평동 1210-3, 센트럴오피스텔)"
광주,서구,GS25상무스카이점,광주 서구 시청로97 (치평동 1203-1)
광주,서구,GS25상무역점,"광주 서구 상무중앙로9, 102호(치평동 1176-1, 동양빌딩)"
광주,서구,GS25상무우미점,광주 서구 마륵로92 (치평동 1286-1)
광주,서구,GS25상무원룸점,광주 서구 상무공원로10 (치평동 1310-2)
광주,서구,GS25상무중앙점,광주 서구 상무번영로50(치평동 1221-2)
광주,서구,GS25상무평화점,광주 서구 상무연하로11(치평동 1255)
광주,서구,GS25상무호남점,"광주 서구 상무대로882, 외 4필지 105호 (쌍촌동 1006-18, 에드가리움1차)"
광주,서구,GS25상무호반점,광주 서구 상일로54(쌍촌동 1340-5)
서울,중랑구,GS25상봉뉴월드점,"서울 중랑구 망우로30길3, 1층 110호(상봉2동 130-3, 뉴월드극장상가)"
서울,중랑구,GS25상봉동부점,"서울 중랑구 망우로32길13, 1층(상봉2동 129-65)"
서울,중랑구,GS25상봉동일로점,"서울 중랑구 동일로109가길22, 1층 (상봉동 127-21)"
서울,중랑구,GS25상봉봉우점,"서울 중랑구 봉우재로157, 1층 (상봉동 85-41)"
서울,중랑구,GS25상봉센터점,서울 중랑구 상봉로19길20 (면목동 89-21)
서울,중랑구,GS25상봉송림점,"서울 중랑구 송림길5, 1층 (상봉동 49-11)"
서울,중랑구,GS25상봉써너스점,"서울 중랑구 용마산로115길127, 1107호(망우3동 479, 써너스빌1단지)"
경기,동두천시,GS25상봉암서모점,경기 동두천시 평화로2986-4(상봉암동 71-4)
서울,중랑구,GS25상봉주한점,"서울 중랑구 면목로476, 1층 (상봉동 107-26)"
서울,중랑구,GS25상봉중화점,"서울 중랑구 봉화산로30길31, 1층 (중화동 133, 이화슈퍼)"
서울,중랑구,GS25상봉하나점,"서울 중랑구 망우로346, 101동 114호 (상봉2동 81-5, 한일써너스빌)"
서울,중랑구,GS25상봉한국점,"서울 중랑구 망우로50길16, 1층(상봉2동 90)"
서울,마포구,GS25상수강변점,"서울 마포구 토정로136, 1층 (상수동 271, 우성빌딩)"
서울,마포구,GS25상수로즈점,"서울 마포구 와우산로53, 1층 (상수동 91-2)"
서울,마포구,GS25상수사랑점,"서울 마포구 독막로98, 상가동 1층 103호 (상수동 396, 상수두산위브아파트)"
서울,마포구,GS25상수역점,"서울 마포구 와우산로48, B1층112(상수동 93-45, 로하스타워)"
서울,마포구,GS25상수행복점,"서울 마포구 와우산로11길28, 지층 (상수동 312-4)"
서울,마포구,GS25상수홍대점,서울 마포구 와우산로21(상수동 333-1)
서울,마포구,GS25상암1단지점,"서울 마포구 월드컵북로47길8, 상가 101호(상암동 1634, 월드컵1단지)"
서울,마포구,GS25상암7단지점,"서울 마포구 상암산로1길92, 상가 101호 (상암동 1660, 월드컵파크7단지)"
서울,마포구,GS25상암8단지점,"서울 마포구 월드컵로42길12, 101호 (상암동 1674, 상암월드컵8단지)"
서울,마포구,GS25상암9단지점,"서울 마포구 월드컵북로501, 상가동 104호, 105호 (상암동 1752, 상암월드컵파크9단지)"
서울,마포구,GS25상암DMC점,"서울 마포구 월드컵북로400, 110호 (상암동 1602, 문화콘텐츠빌딩)"
서울,마포구,GS25상암IT타워점,서울 마포구 상암동DMC 단지 B4-4 111
서울,마포구,GS25상암누리꿈점,"서울 마포구 월드컵북로396, 제지1층 제비1033호 (상암동 1605, 누리꿈스퀘어)"
서울,마포구,GS25상암대성점,"서울 마포구 매봉산로2길19, 1층 2층 (상암동 5-1)"
서울,마포구,GS25상암사보이점,"서울 마포구 월드컵북로54길17, 114호 (상암동 1597, 사보이시티 DMC)"
경기,고양시,GS25상암서림점,경기 고양시 덕양구 자유로38 (덕은동 425-28)
서울,마포구,GS25상암제일점,"서울 마포구 성암로13길43, 1층 (상암동 1288)"
서울,마포구,GS25상암조약돌점,"서울 마포구 매봉산로2길78, 1층 (상암동 19-12)"
서울,마포구,GS25상암중앙점,"서울 마포구 월드컵북로361 (상암동 1653, DMC이안오피스텔)"
서울,마포구,GS25상암타운점,"서울 마포구 매봉산로2길45, 1층(상암동 21-3, 해나리빌딩)"
서울,성동구,GS25상왕십리역점,"서울 성동구 왕십리로369, 지하1층 제비104호 (하왕십리동 903-3, 동인 레반트 오피스텔)"
서울,성북구,GS25상월곡본점,"서울 성북구 화랑로21길65, 1층 (상월곡동 7-303)"
대구,달서구,GS25상인미래점,대구 달서구 월곡로47길41 (상인2동 1417)
대구,달서구,GS25상인에이스점,대구 달서구 상인동1332-196번지
