,loc1,loc2,name,location,loc
283,충남,서산시,서산오토밸리점,"충청남도 서산시 지곡면 무장산업로 147-23, (무장리)",충남 서산시
284,충남,서산시,서산운산점,"충청남도 서산시 운산면 운암로 1049, (용장리)",충남 서산시
285,충남,서산시,서산음암로드점,충청남도 서산시 음암면 서령로 323,충남 서산시
286,충남,서산시,서산음암점,"충청남도 서산시 음암면 운암로 389, (도당리)",충남 서산시
287,충남,서산시,서산읍내빌리지점,"충청남도 서산시 양유정1로 36, (읍내동)",충남 서산시
288,충남,서산시,서산읍내원룸점,"충청남도 서산시 고운로 37-6, (읍내동)",충남 서산시
289,충남,서산시,서산읍내점,"충청남도 서산시 동헌로 141, (읍내동)",충남 서산시
290,충남,서산시,서산의료원사거리점,충청남도 서산시 율지19길 3,충남 서산시
291,충남,서산시,서산이안점,"충청남도 서산시 성연면 성연3로 36, 3-1(왕정리, 이안서산테크노밸리) 1층 3동 1호",충남 서산시
292,충남,서산시,서산점,"충청남도 서산시 번화2로 17, (읍내동)",충남 서산시
293,충남,서산시,서산죽성삼성점,"충청남도 서산시 남부순환로 753-9, 1층  (죽성동, 삼성아트힐4차)",충남 서산시
294,충남,서산시,서산중앙병원점,"충청남도 서산시 수석산업로 5, (수석동)",충남 서산시
296,충남,서산시,서산지곡점,"충청남도 서산시 지곡면 화천1로 66, (화천리)",충남 서산시
297,충남,서산시,서산크로바점,"충청남도 서산시 석남1로 10, (석남동)",충남 서산시
298,충남,서산시,서산터미널점,"충청남도 서산시 안견로 195, (동문동)",충남 서산시
301,충남,서산시,서산한아름점,"충청남도 서산시 음암면 도당가금말길 52, (도당리, 한아름) 101호",충남 서산시
302,충남,서산시,서산해미점,"충청남도 서산시 해미면 남문2로 116, (읍내리)",충남 서산시
303,충남,서산시,서산해미정류소점,"충청남도 서산시 해미면 남문4로 17-2, (읍내리) 1층",충남 서산시
304,충남,서산시,서산해미휴암점,"충청남도 서산시 해미면 내포로 2476, (휴암리)",충남 서산시
305,충남,서산시,서산호수공원점,"충청남도 서산시 호수공원12로 26, (예천동)",충남 서산시
306,충남,서산시,서산호수예당빌점,"충청남도 서산시 호수공원9로 37-7, (예천동)",충남 서산시
307,충남,서산시,서산호수원룸점,"충청남도 서산시 호수공원3로 33, (예천동)",충남 서산시
309,울산,울주군,서생점,"울산광역시 울주군 서생면 해맞이로 918, (신암리)",울산 울주군
310,서울,양천구,서서울호수공원점,"서울특별시 양천구 남부순환로 432, (신월동)",서울 양천구
311,광주,동구,서석그랜드점,"광주광역시 동구 백서로 177, (서석동)",광주 동구
312,전남,순천시,서순천IC점,"전라남도 순천시 서면 순천로 54, (동산리)",전남 순천시
313,전북,전주시,서신롯데점,"전라북도 전주시 완산구 새터로 122-5, (서신동)",전북 전주시
314,경기,안성시,서안성휴게소점,"경기도 안성시 원곡면 만세로 1071, (칠곡리)",경기 안성시
315,강원,양양군,서양양IC점,"강원도 양양군 서면 구룡령로 2069, (서림리) 서림가든",강원 양양군
316,서울,은평구,서오능로점,"서울특별시 은평구 서오릉로 256,  (갈현동) 1층",서울 은평구
317,서울,은평구,서오능점,"서울특별시 은평구 서오릉로 217, 구산동  (구산동) 1층",서울 은평구
318,인천,계양구,서운그대가점,인천광역시 계양구 효서로 417 계양임광그대가,인천 계양구
319,경기,과천시,서울경마공원2호점,"경기도 과천시 경마공원대로 107, 해피빌  (주암동)",경기 과천시
320,경기,과천시,서울경마공원6호점,"경기도 과천시 경마공원대로 107, (주암동)",경기 과천시
321,경기,과천시,서울경마공원점,"경기도 과천시 경마공원대로 107, 복지관  (주암동)",경기 과천시
322,서울,노원구,서울과기대점,"서울특별시 노원구 공릉로 229, (공릉동)",서울 노원구
323,서울,노원구,서울과학기술대1관점,"서울특별시 노원구 공릉로 232, 학생회관 (공릉동) 1층",서울 노원구
324,서울,노원구,서울과학기술대2관점,"서울특별시 노원구 공릉로 232, 학생회관 서울과학기술대학교제(공릉동) 1층 2호",서울 노원구
325,서울,서초구,서울교대사향점,"서울특별시 서초구 서초중앙로 96, 서울교대초등학교  (서초동)",서울 서초구
326,서울,서초구,서울교대점,"서울특별시 서초구 사임당로12길 2, 서일빌딩  (서초동) 1층",서울 서초구
327,서울,관악구,서울대301동점,"서울특별시 관악구 관악로 1, 서울대학교 제공학관 신림동(신림동) 1층 1호",서울 관악구
328,경기,과천시,서울대공원점,"경기도 과천시 대공원광장로 102, (막계동)",경기 과천시
329,경기,과천시,서울대공원호랑이점,"경기도 과천시 대공원광장로 102, 랑이관  (막계동)",경기 과천시
330,서울,관악구,서울대관정도서관점,"서울특별시 관악구 관악로 1, 서울대학교 관정도서관 부속동 신림동(신림동) 4호",서울 관악구
331,서울,관악구,서울대서연점,"서울특별시 관악구 관악로 132, 서울법학원  (봉천동)",서울 관악구
332,서울,관악구,서울대스위트점,"서울특별시 관악구 관악로 157, (봉천동)",서울 관악구
333,서울,관악구,서울대우신점,"서울특별시 관악구 관악로16길 26, (봉천동)",서울 관악구
334,서울,종로구,서울대의대점,"서울특별시 종로구 대학로 95, (연건동) 융합관 2층 202호",서울 종로구
335,서울,관악구,서울대중앙도서관점,"서울특별시 관악구 관악로 1, (신림동) 서울대학교 62동 중앙도서관",서울 관악구
336,서울,관악구,서울대파인2호점,서울특별시 관악구 남부순환로216길 24 (봉천동),서울 관악구
337,서울,관악구,서울대파인점,"서울특별시 관악구 청룡1길 46, (봉천동)",서울 관악구
338,서울,관악구,서울대학교신양점,"서울특별시 관악구 관악로 1, 신양학술정보관  (신림동)",서울 관악구
339,서울,관악구,서울대해동학술관점,"서울특별시 관악구 관악로 1, 서울대학교  해동학술관(신림동)",서울 관악구
340,서울,서초구,서울백석대점,서울특별시 서초구 효령로28길 3 RNC빌딩,서울 서초구
341,서울,성동구,서울숲A타워점,"서울특별시 성동구 상원1길 26, (성수동1가) 서울숲A타워",서울 성동구
343,서울,성동구,서울숲공원1호점,"서울특별시 성동구 강변북로 257, 방문자센터  (성수동1가) 1층",서울 성동구
344,서울,성동구,서울숲공원2호점,"서울특별시 성동구 강변북로 257, 곤충식물원화장실  (성수동1가) 1층",서울 성동구
346,서울,노원구,서울여대점,"서울특별시 노원구 화랑로 621, (공릉동)",서울 노원구
347,서울,노원구,서울여대후문점,"서울특별시 노원구 화랑로51길 18, (공릉동)",서울 노원구
348,경기,안산시,서울옵토디바이스점,"경기도 안산시 단원구 산단로163번길 65-16, (원시동)",경기 안산시
349,서울,중랑구,서울의료원점,"서울특별시 중랑구 신내로 156, 서울의료원  (신내동)",서울 중랑구
350,서울,강남구,서울종합예술학교점,서울특별시 강남구 테헤란로 505 싹타워,서울 강남구
351,서울,노원구,서울테크노파크점,"서울특별시 노원구 공릉로 232, (공릉동)",서울 노원구
352,경기,이천시,서이천IC점,"경기도 이천시 신둔면 서이천로 811, (수남리)",경기 이천시
353,경기,이천시,서이천점,"경기도 이천시 서이천로 949, (사음동)",경기 이천시
355,인천,남동구,서창2지구점,"인천광역시 남동구 서창남로 42, (서창동) 104호",인천 남동구
356,세종,조치원읍,서창고대점,세종특별자치시 조치원읍 내창1길 39,세종
357,인천,남동구,서창그린점,인천광역시 남동구 서창남로 17 서창LH11단지,인천 남동구
358,경남,양산시,서창다옴점,"경상남도 양산시 외홈3길 16, (명동)",경남 양산시
359,경남,양산시,서창대로점,"경상남도 양산시 서창로 170-1, (삼호동)",경남 양산시
361,경남,양산시,서창명동점,경상남도 양산시 신명동로 43 명동2차화성파크드림,경남 양산시
363,인천,남동구,서창사거리점,인천광역시 남동구 장아산로 137 서창중앙프라자,인천 남동구
364,경남,양산시,서창소주점,"경상남도 양산시 주남로 81,  (주남동) 1층",경남 양산시
366,경남,양산시,서창원룸점,"경상남도 양산시 연호13길 1, (삼호동)",경남 양산시
367,인천,남동구,서창중앙점,"인천광역시 남동구 독곡로48번길 42, (서창동)",인천 남동구
368,인천,남동구,서창허브점,인천광역시 남동구 서창방산로158번길 2,인천 남동구
369,충남,서천군,서천로타리점,"충청남도 서천군 서천읍 서천로 194, (사곡리)",충남 서천군
370,충남,서천군,서천발전소점,"충청남도 서천군 서면 서인로 275, (마량리) 1층 1동",충남 서천군
371,충남,서천군,서천사거리점,"충청남도 서천군 서천읍 군청로 24-3, (군사리)",충남 서천군
372,충남,서천군,서천쌍용점,"충청남도 서천군 서천읍 서문로 73, (화금리)",충남 서천군
373,충남,서천군,서천점,"충청남도 서천군 서천읍 충절로121번길 26, (군사리)",충남 서천군
374,충남,서천군,서천중앙점,"충청남도 서천군 서천읍 서천로 135, (사곡리)",충남 서천군
375,충남,서천군,서천한산점,"충청남도 서천군 한산면 한산모시길 30, (지현리)",충남 서천군
376,경기,용인시,서천힐스점,"경기도 용인시 기흥구 서천동로43번길 5, (서천동)",경기 용인시
377,서울,서초구,서초고교점,"서울특별시 서초구 반포대로23길 37,  (서초동) 1층",서울 서초구
378,서울,서초구,서초골드로즈점,"서울특별시 서초구 서초대로74길 51, (서초동)",서울 서초구
379,서울,서초구,서초구청점,"서울특별시 서초구 강남대로39길 26-1, (서초동)",서울 서초구
380,서울,서초구,서초남양점,"서울특별시 서초구 반포대로28길 63, (서초동)",서울 서초구
381,서울,서초구,서초다우점,"서울특별시 서초구 서초대로77길 58, 트라이랜드 빌딩(서초동) 103호",서울 서초구
382,서울,서초구,서초대로점,"서울특별시 서초구 서초대로 310, (서초동)",서울 서초구
383,서울,서초구,서초대림점,"서울특별시 서초구 서초중앙로22길 24, (서초동)",서울 서초구
384,서울,서초구,서초도시점,"서울특별시 서초구 서초대로64길 9, (서초동)",서울 서초구
385,서울,서초구,서초도씨에빛점,"서울특별시 서초구 강남대로 359, 대우도씨에빛 2(서초동) 1층 106호",서울 서초구
386,서울,서초구,서초디오빌점,"서울특별시 서초구 서운로 19, 대우디오빌  서초동(서초동) 1층",서울 서초구
387,서울,서초구,서초방배로점,"서울특별시 서초구 방배로 200, (방배동)",서울 서초구
388,서울,서초구,서초법원로점,"서울특별시 서초구 법원로3길 23,  (서초동)",서울 서초구
390,서울,서초구,서초삼성타운점,"서울특별시 서초구 강남대로55길 24,  (서초동, 풍림아이원매직) 1층 102호",서울 서초구
391,서울,서초구,서초상문점,"서울특별시 서초구 명달로 46, 서초동 서신(서초동, 서신)",서울 서초구
392,서울,서초구,서초신사점,"서울특별시 서초구 반포대로22길 14-4, (서초동) 101호",서울 서초구
393,서울,서초구,서초쌍용점,"서울특별시 서초구 서초중앙로 18, (서초동, 서초쌍용플래티넘)",서울 서초구
394,서울,서초구,서초아이파크점,"서울특별시 서초구 서초대로77길 62, 강남역아이파크 지하(서초동) 1층 B동 110호",서울 서초구
396,서울,서초구,서초에클라트점,"서울특별시 서초구 반포대로14길 71, 서초에클라트  (서초동)",서울 서초구
397,서울,서초구,서초역점,"서울특별시 서초구 서초대로42길 7, (서초동)",서울 서초구
398,서울,서초구,서초염곡점,"서울특별시 서초구 염곡말길 19,  (염곡동) 1층",서울 서초구
